"sep=,"
Folder Name,Quantity,Trade Quantity,Card Name,Set Code,Set Name,Card Number,Rarity,Condition,Printing,Language,Price Bought,Date Bought,LOW,MID,MARKET
lightsworn structure,1,0,Breakthrough Skill,SDLI,Realm Of Light Structure Deck,SDLI-EN035,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,1,0,"Celestia, Lightsworn Angel",SDLI,Realm Of Light Structure Deck,SDLI-EN006,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,1,0,Charge of the Light Brigade,SDLI,Realm Of Light Structure Deck,SDLI-EN027,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,1,0,"Ehren, Lightsworn Monk",SDLI,Realm Of Light Structure Deck,SDLI-EN011,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,1,0,Fabled Raven,SDLI,Realm Of Light Structure Deck,SDLI-EN020,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,1,0,Foolish Burial,SDLI,Realm Of Light Structure Deck,SDLI-EN029,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,1,0,"Garoth, Lightsworn Warrior",SDLI,Realm Of Light Structure Deck,SDLI-EN009,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,1,0,Glorious Illusion,SDLI,Realm Of Light Structure Deck,SDLI-EN030,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,1,0,"Gragonith, Lightsworn Dragon",SDLI,Realm Of Light Structure Deck,SDLI-EN005,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,1,0,Honest,SDLI,Realm Of Light Structure Deck,SDLI-EN016,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,2,0,"Jain, Lightsworn Paladin",SDLI,Realm Of Light Structure Deck,SDLI-EN007,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,1,0,Judgment Dragon,SDLI,Realm Of Light Structure Deck,SDLI-EN004,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,1,0,Lightray Daedalus,SDLI,Realm Of Light Structure Deck,SDLI-EN018,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,1,0,Lightray Diabolos,SDLI,Realm Of Light Structure Deck,SDLI-EN017,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,1,0,Lightsworn Barrier,SDLI,Realm Of Light Structure Deck,SDLI-EN031,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,1,0,Lightsworn Sanctuary,SDLI,Realm Of Light Structure Deck,SDLI-EN024,UR,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,2,0,"Lumina, Lightsworn Summoner",SDLI,Realm Of Light Structure Deck,SDLI-EN012,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,2,0,"Lyla, Lightsworn Sorceress",SDLI,Realm Of Light Structure Deck,SDLI-EN008,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,1,0,"Michael, the Arch-Lightsworn",SDLI,Realm Of Light Structure Deck,SDLI-EN036,UR,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,1,0,"Minerva, Lightsworn Maiden",SDLI,Realm Of Light Structure Deck,SDLI-EN002,SR,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,1,0,Monster Reincarnation,SDLI,Realm Of Light Structure Deck,SDLI-EN028,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,1,0,Necro Gardna,SDLI,Realm Of Light Structure Deck,SDLI-EN023,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,1,0,"Raiden, Hand of the Lightsworn",SDLI,Realm Of Light Structure Deck,SDLI-EN003,SR,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,2,0,Realm of Light,SDLI,Realm Of Light Structure Deck,SDLI-EN025,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,2,0,"Ryko, Lightsworn Hunter",SDLI,Realm Of Light Structure Deck,SDLI-EN015,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,1,0,"Shire, Lightsworn Spirit",SDLI,Realm Of Light Structure Deck,SDLI-EN014,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,1,0,Skill Successor,SDLI,Realm Of Light Structure Deck,SDLI-EN034,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,1,0,Solar Recharge,SDLI,Realm Of Light Structure Deck,SDLI-EN026,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,1,0,The Fabled Cerburrel,SDLI,Realm Of Light Structure Deck,SDLI-EN021,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,1,0,Vanquishing Light,SDLI,Realm Of Light Structure Deck,SDLI-EN032,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,1,0,Vylon Prism,SDLI,Realm Of Light Structure Deck,SDLI-EN019,C,NearMint,,English,0.00,2024-12-10,,,
lightsworn structure,1,0,"Wulf, Lightsworn Beast",SDLI,Realm Of Light Structure Deck,SDLI-EN010,C,NearMint,,English,0.00,2024-12-10,,,
battles of legend ch1,1,0,Assault Blackwing - Sohaya the Rain Storm,BLC1,Battles Of Legend - Chapter 1,BLC1-EN144,C,NearMint,1st Edition,English,0.09,2024-12-09,0.03,0.17,0.10
battles of legend ch1,1,0,Chronomaly Tuspa Rocket,BLC1,Battles Of Legend - Chapter 1,BLC1-EN161,C,NearMint,1st Edition,English,0.07,2024-12-09,0.01,0.15,0.07
battles of legend ch1,1,0,Cyber Larva,BLC1,Battles Of Legend - Chapter 1,BLC1-EN108,C,NearMint,1st Edition,English,0.14,2024-12-09,0.01,0.18,0.11
battles of legend ch1,1,0,Destiny HERO - Dreamer,BLC1,Battles Of Legend - Chapter 1,BLC1-EN053,C,NearMint,1st Edition,English,0.09,2024-12-09,0.01,0.20,0.10
battles of legend ch1,2,0,Destiny HERO - Malicious,BLC1,Battles Of Legend - Chapter 1,BLC1-EN030,UR,NearMint,1st Edition,English,2.09,2024-12-09,0.56,2.48,2.08
battles of legend ch1,1,0,Different Dimension Ground,BLC1,Battles Of Legend - Chapter 1,BLC1-EN076,C,NearMint,1st Edition,English,0.40,2024-12-09,0.22,0.71,0.66
battles of legend ch1,1,0,Dinowrestler Pankratops,BLC1,Battles Of Legend - Chapter 1,BLC1-EN102,C,NearMint,1st Edition,English,0.23,2024-12-09,0.15,0.25,0.25
battles of legend ch1,1,0,Elemental HERO Chaos Neos,BLC1,Battles Of Legend - Chapter 1,BLC1-EN140,C,NearMint,1st Edition,English,0.10,2024-12-09,0.01,0.19,0.10
battles of legend ch1,1,0,Elemental HERO Neos Alius,BLC1,Battles Of Legend - Chapter 1,BLC1-EN138,C,NearMint,1st Edition,English,0.15,2024-12-09,0.10,0.21,0.18
battles of legend ch1,1,0,Elemental HERO Neos Knight,BLC1,Battles Of Legend - Chapter 1,BLC1-EN101,C,NearMint,1st Edition,English,0.13,2024-12-09,0.01,0.20,0.15
battles of legend ch1,1,0,Elemental HERO Nova Master,BLC1,Battles Of Legend - Chapter 1,BLC1-EN068,C,NearMint,1st Edition,English,0.17,2024-12-09,0.04,0.21,0.19
battles of legend ch1,1,0,Elemental HERO Prisma,BLC1,Battles Of Legend - Chapter 1,BLC1-EN152,C,NearMint,1st Edition,English,0.59,2024-12-09,0.41,0.73,0.65
battles of legend ch1,1,0,Flash Charge Dragon,BLC1,Battles Of Legend - Chapter 1,BLC1-EN114,C,NearMint,1st Edition,English,0.15,2024-12-09,0.01,0.18,0.14
battles of legend ch1,1,0,Flying Elephant,BLC1,Battles Of Legend - Chapter 1,BLC1-EN017,UR,NearMint,1st Edition,English,0.33,2024-12-09,0.09,0.40,0.31
battles of legend ch1,1,0,Fossil Dragon Skullgar,BLC1,Battles Of Legend - Chapter 1,BLC1-EN133,C,NearMint,1st Edition,English,0.11,2024-12-09,0.01,0.17,0.11
battles of legend ch1,1,0,Fossil Dragon Skullgios,BLC1,Battles Of Legend - Chapter 1,BLC1-EN132,C,NearMint,1st Edition,English,0.13,2024-12-09,0.05,0.16,0.12
battles of legend ch1,1,0,Glorious Numbers,BLC1,Battles Of Legend - Chapter 1,BLC1-EN112,C,NearMint,1st Edition,English,0.10,2024-12-09,0.01,0.17,0.09
battles of legend ch1,1,0,High Rate Draw,BLC1,Battles Of Legend - Chapter 1,BLC1-EN137,C,NearMint,1st Edition,English,0.10,2024-12-09,0.01,0.20,0.09
battles of legend ch1,1,0,Interrupted Kaiju Slumber,BLC1,Battles Of Legend - Chapter 1,BLC1-EN103,C,NearMint,1st Edition,English,0.22,2024-12-09,0.12,0.25,0.22
battles of legend ch1,1,0,Neo Galaxy-Eyes Photon Dragon,BLC1,Battles Of Legend - Chapter 1,BLC1-EN070,C,NearMint,1st Edition,English,0.19,2024-12-09,0.04,0.25,0.18
battles of legend ch1,1,0,Number 107: Galaxy-Eyes Tachyon Dragon,BLC1,Battles Of Legend - Chapter 1,BLC1-EN072,C,NearMint,1st Edition,English,0.26,2024-12-09,0.17,0.36,0.39
battles of legend ch1,1,0,Raidraptor - Final Fortress Falcon,BLC1,Battles Of Legend - Chapter 1,BLC1-EN048,C,NearMint,1st Edition,English,0.10,2024-12-09,0.01,0.19,0.10
battles of legend ch1,1,0,Raidraptor - Rudder Strix,BLC1,Battles Of Legend - Chapter 1,BLC1-EN047,C,NearMint,1st Edition,English,0.09,2024-12-09,0.01,0.20,0.11
battles of legend ch1,2,0,Sky Striker Maneuver - Afterburners!,BLC1,Battles Of Legend - Chapter 1,BLC1-EN024,UR,NearMint,1st Edition,English,1.28,2024-12-09,0.77,1.30,1.15
battles of legend ch1,2,0,Specimen Inspection,BLC1,Battles Of Legend - Chapter 1,BLC1-EN136,C,NearMint,1st Edition,English,0.11,2024-12-09,0.01,0.19,0.11
battles of legend ch1,1,0,Steam Synchron,BLC1,Battles Of Legend - Chapter 1,BLC1-EN145,C,NearMint,1st Edition,English,0.12,2024-12-09,0.01,0.15,0.11
battles of legend ch1,1,0,T.G. Gear Zombie,BLC1,Battles Of Legend - Chapter 1,BLC1-EN088,C,NearMint,1st Edition,English,0.14,2024-12-09,0.01,0.18,0.12
battles of legend ch1,1,0,T.G. Metal Skeleton,BLC1,Battles Of Legend - Chapter 1,BLC1-EN090,C,NearMint,1st Edition,English,0.07,2024-12-09,0.01,0.18,0.08
battles of legend ch1,1,0,Vision HERO Poisoner,BLC1,Battles Of Legend - Chapter 1,BLC1-EN083,C,NearMint,1st Edition,English,0.10,2024-12-09,0.01,0.18,0.09
battles of legend ch1,1,0,Vision HERO Vyon,BLC1,Battles Of Legend - Chapter 1,BLC1-EN097,C,NearMint,1st Edition,English,0.28,2024-12-09,0.10,0.25,0.24
battles of legend ch1,1,0,"Wulf, Lightsworn Beast",BLC1,Battles Of Legend - Chapter 1,BLC1-EN058,C,NearMint,1st Edition,English,1.05,2024-12-09,0.68,1.06,1.02
battles of legend ch1,1,0,Xtra HERO Dread Decimator,BLC1,Battles Of Legend - Chapter 1,BLC1-EN156,C,NearMint,1st Edition,English,0.21,2024-12-09,0.12,0.25,0.29
battles of legend ch1,1,0,Xtra HERO Infernal Devicer,BLC1,Battles Of Legend - Chapter 1,BLC1-EN009,ScR,NearMint,,English,0.00,2024-12-09,,,
battles of legend ch1,1,0,Xtra HERO Wonder Driver,BLC1,Battles Of Legend - Chapter 1,BLC1-EN031,UR,NearMint,1st Edition,English,1.25,2024-12-09,0.72,1.20,1.30
madis,1,0,"Abomination's Prison",RA02,25Th Anniversary Rarity Collection 2,RA02-EN064,SR,NearMint,1st Edition,English,0.13,2024-11-26,0.01,0.25,0.11
madis,1,0,Accesscode Talker,RA02,25Th Anniversary Rarity Collection 2,RA02-EN044,PlScR,NearMint,1st Edition,English,1.22,2024-11-26,3.76,5.16,4.45
madis,1,0,Aerial Eater,INFO,The Infinite Forbidden,INFO-EN089,C,NearMint,1st Edition,English,0.09,2024-11-26,0.01,0.15,0.09
madis,2,0,Altergeist Fifinellag,DANE,Dark Neostorm,DANE-EN005,C,NearMint,1st Edition,English,0.15,2024-12-20,0.04,0.20,0.14
madis,1,0,Altergeist Haunted Rock,DANE,Dark Neostorm,DANE-EN068,C,NearMint,1st Edition,English,0.25,2024-12-20,0.16,0.26,0.26
madis,1,0,Ancient Gear Howitzer,RA03,Quarter Century Bonanza,RA03-EN035,SR,NearMint,1st Edition,English,0.12,2024-12-09,0.01,0.23,0.08
madis,1,0,Armory Arm,RA03,Quarter Century Bonanza,RA03-EN213,PlScR,NearMint,1st Edition,English,1.34,2024-12-09,1.00,1.97,1.43
madis,1,0,Assault Sentinel,DANE,Dark Neostorm,DANE-EN011,C,NearMint,1st Edition,English,0.17,2024-12-20,0.10,0.25,0.19
madis,1,0,Bettan Bat,INFO,The Infinite Forbidden,INFO-EN030,C,NearMint,1st Edition,English,0.08,2024-11-26,0.01,0.10,0.06
madis,1,0,Blue-Eyes Jet Dragon,RA02,25Th Anniversary Rarity Collection 2,RA02-EN017,SR,NearMint,1st Edition,English,0.20,2024-11-26,0.05,0.30,0.27
madis,1,0,Book of Eclipse,RA02,25Th Anniversary Rarity Collection 2,RA02-EN054,UR,NearMint,1st Edition,English,0.21,2024-11-26,0.01,0.25,0.24
madis,2,0,Borrelend Dragon,RA02,25Th Anniversary Rarity Collection 2,RA02-EN043,ScR,NearMint,1st Edition,English,0.11,2024-11-26,0.03,0.25,0.24
madis,1,0,Broomy,INFO,The Infinite Forbidden,INFO-EN029,C,NearMint,1st Edition,English,0.07,2024-11-26,0.01,0.10,0.06
madis,1,0,Centur-Ion Atrii,INFO,The Infinite Forbidden,INFO-EN021,SR,NearMint,1st Edition,English,0.15,2024-11-26,0.01,0.25,0.16
madis,1,0,Chaos Hunter,RA02,25Th Anniversary Rarity Collection 2,RA02-EN007,SR,NearMint,1st Edition,English,0.11,2024-11-26,0.05,0.25,0.19
madis,1,0,Cosmic Tree Irmistil,INFO,The Infinite Forbidden,INFO-EN051,C,NearMint,1st Edition,English,0.04,2024-11-26,0.01,0.10,0.08
madis,1,0,Crossout Designator,RA02,25Th Anniversary Rarity Collection 2,RA02-EN063,ScR,NearMint,1st Edition,English,2.63,2024-11-26,1.99,3.16,3.08
madis,1,0,Crusadia Testament,DANE,Dark Neostorm,DANE-EN061,C,NearMint,1st Edition,English,0.19,2024-12-20,0.05,0.22,0.19
madis,1,0,Crystal Wing Synchro Dragon,RA02,25Th Anniversary Rarity Collection 2,RA02-EN029,SR,NearMint,1st Edition,English,0.21,2024-11-26,0.08,0.25,0.20
madis,1,0,Cyber Valley,RA03,Quarter Century Bonanza,RA03-EN192,PlScR,NearMint,1st Edition,English,0.75,2024-12-09,0.23,0.89,0.87
madis,1,0,Cynet Mining,RA03,Quarter Century Bonanza,RA03-EN067,SR,NearMint,1st Edition,English,0.16,2024-12-09,0.05,0.25,0.18
madis,2,0,Dark End Evaporation Dragon,INFO,The Infinite Forbidden,INFO-EN011,C,NearMint,1st Edition,English,0.13,2024-11-26,0.01,0.20,0.16
madis,1,0,Debris Dragon,RA03,Quarter Century Bonanza,RA03-EN214,PlScR,NearMint,1st Edition,English,1.07,2024-12-09,0.50,1.31,0.99
madis,1,0,Deep Sea Diva,RA03,Quarter Century Bonanza,RA03-EN004,ScR,NearMint,1st Edition,English,0.32,2024-12-09,0.09,0.35,0.33
madis,1,0,Destiny HERO - Drawhand,DANE,Dark Neostorm,DANE-EN009,C,NearMint,1st Edition,English,0.23,2024-12-20,0.09,0.25,0.23
madis,1,0,Deus X-Krawler,DANE,Dark Neostorm,DANE-EN019,C,NearMint,1st Edition,English,0.16,2024-12-20,0.04,0.25,0.17
madis,1,0,"Dingirsu, the Orcust of the Evening Star",DANE,Dark Neostorm,DANE-EN038,UR,NearMint,1st Edition,English,0.98,2024-12-20,0.21,1.21,0.96
madis,1,0,Dinowrestler Eskrimamenchi,DANE,Dark Neostorm,DANE-EN006,C,NearMint,1st Edition,English,0.09,2024-12-20,0.03,0.20,0.09
madis,1,0,Dipsea Fiend,INFO,The Infinite Forbidden,INFO-EN084,C,NearMint,1st Edition,English,0.07,2024-11-26,0.01,0.10,0.04
madis,1,0,Dora Dora,INFO,The Infinite Forbidden,INFO-EN028,C,NearMint,1st Edition,English,0.12,2024-11-26,0.01,0.15,0.15
madis,1,0,DPH Gendamoore,INFO,The Infinite Forbidden,INFO-EN041,C,NearMint,1st Edition,English,0.10,2024-11-26,0.01,0.10,0.08
madis,1,0,Dragonmaid Lorpar,RA03,Quarter Century Bonanza,RA03-EN022,UR,NearMint,1st Edition,English,0.10,2024-12-09,0.01,0.20,0.17
madis,1,0,Dragonmaid Lorpar,RA03,Quarter Century Bonanza,RA03-EN022,CR,NearMint,1st Edition,English,0.22,2024-12-09,0.05,0.30,0.29
madis,1,0,"Dragon's Light and Darkness",INFO,The Infinite Forbidden,INFO-EN057,C,NearMint,1st Edition,English,0.09,2024-11-26,0.01,0.13,0.07
madis,1,0,Drytron Meteonis DA Draconids,INFO,The Infinite Forbidden,INFO-EN032,SR,NearMint,1st Edition,English,0.18,2024-11-26,0.03,0.24,0.20
madis,1,0,Drytron Nu II,INFO,The Infinite Forbidden,INFO-EN022,C,NearMint,1st Edition,English,0.07,2024-11-26,0.01,0.13,0.09
madis,1,0,Elemental HERO Flame Wingman,RA03,Quarter Century Bonanza,RA03-EN152,QCScR,NearMint,1st Edition,English,20.71,2024-12-09,16.94,22.98,16.54
madis,1,0,Elemental HERO Wildheart,RA03,Quarter Century Bonanza,RA03-EN157,PlScR,NearMint,1st Edition,English,0.27,2024-12-09,0.20,0.42,0.38
madis,1,0,Emblema Salvation,INFO,The Infinite Forbidden,INFO-EN063,C,NearMint,1st Edition,English,0.12,2024-11-26,0.01,0.10,0.05
madis,1,0,Emperor Maju Garzett,DANE,Dark Neostorm,DANE-EN027,C,NearMint,1st Edition,English,0.16,2024-12-20,0.05,0.21,0.16
madis,1,0,Enemy Controller,RA02,25Th Anniversary Rarity Collection 2,RA02-EN051,SR,NearMint,1st Edition,English,0.18,2024-11-26,0.02,0.25,0.15
madis,1,0,Exosister Pax,RA02,25Th Anniversary Rarity Collection 2,RA02-EN066,SR,NearMint,1st Edition,English,0.16,2024-11-26,0.01,0.25,0.12
madis,2,0,Fantastical Dragon Phantazmay,RA02,25Th Anniversary Rarity Collection 2,RA02-EN013,SR,NearMint,1st Edition,English,0.27,2024-11-26,0.01,0.34,0.25
madis,1,0,Fiendsmith in Paradise,INFO,The Infinite Forbidden,INFO-EN072,SR,NearMint,1st Edition,English,0.11,2024-11-26,0.01,0.25,0.15
madis,1,0,"Fiendsmith's Lacrima",INFO,The Infinite Forbidden,INFO-EN035,C,NearMint,1st Edition,English,0.05,2024-11-26,0.01,0.10,0.09
madis,1,0,"Fiendsmith's Sanct",INFO,The Infinite Forbidden,INFO-EN062,C,NearMint,1st Edition,English,0.07,2024-11-26,0.01,0.13,0.12
madis,1,0,"Fiendsmith's Sequence",INFO,The Infinite Forbidden,INFO-EN047,C,NearMint,1st Edition,English,0.08,2024-11-26,0.01,0.15,0.12
madis,1,0,Fire King Island,RA03,Quarter Century Bonanza,RA03-EN059,SR,NearMint,1st Edition,English,0.11,2024-12-09,0.01,0.20,0.08
madis,1,0,Fire King Island,RA03,Quarter Century Bonanza,RA03-EN059,UR,NearMint,1st Edition,English,0.14,2024-12-09,0.02,0.20,0.12
madis,1,0,Fire King Island,RA03,Quarter Century Bonanza,RA03-EN059,CR,NearMint,1st Edition,English,0.26,2024-12-09,0.13,0.28,0.26
madis,1,0,Fusion Deployment,RA02,25Th Anniversary Rarity Collection 2,RA02-EN065,QCScR,NearMint,1st Edition,English,0.25,2024-11-26,4.88,7.87,5.93
madis,1,0,Fusion Destiny,DANE,Dark Neostorm,DANE-EN054,SR,NearMint,1st Edition,English,0.71,2024-12-20,0.56,1.22,0.77
madis,1,0,Ghost Ogre & Snow Rabbit,RA02,25Th Anniversary Rarity Collection 2,RA02-EN009,SR,NearMint,1st Edition,English,0.41,2024-11-26,0.25,0.49,0.38
madis,1,0,Ghost Sister & Spooky Dogwood,RA03,Quarter Century Bonanza,RA03-EN020,CR,NearMint,1st Edition,English,1.08,2024-12-09,0.95,1.96,1.64
madis,1,0,Gimmick Puppet Cattle Scream,INFO,The Infinite Forbidden,INFO-EN009,C,NearMint,1st Edition,English,0.09,2024-11-26,0.01,0.10,0.06
madis,2,0,Gimmick Puppet Rouge Doll,INFO,The Infinite Forbidden,INFO-EN008,C,NearMint,1st Edition,English,0.09,2024-11-26,0.01,0.13,0.09
madis,1,0,Grave of the Super Ancient Organism,RA03,Quarter Century Bonanza,RA03-EN077,SR,NearMint,1st Edition,English,0.10,2024-12-09,0.01,0.20,0.13
madis,1,0,Grid Sweeper,DANE,Dark Neostorm,DANE-EN002,C,NearMint,1st Edition,English,0.09,2024-12-20,0.02,0.20,0.10
madis,1,0,Guardian of the Voiceless Voice,INFO,The Infinite Forbidden,INFO-EN074,C,NearMint,1st Edition,English,0.05,2024-11-26,0.01,0.10,0.05
madis,2,0,Guardragon Reincarnation,DANE,Dark Neostorm,DANE-EN060,C,NearMint,1st Edition,English,0.16,2024-12-20,0.02,0.20,0.14
madis,1,0,Hieratic Seal of the Heavenly Spheres,RA02,25Th Anniversary Rarity Collection 2,RA02-EN039,SR,NearMint,1st Edition,English,0.21,2024-11-26,0.01,0.25,0.23
madis,1,0,I:P Masquerena,RA02,25Th Anniversary Rarity Collection 2,RA02-EN042,SR,NearMint,1st Edition,English,0.52,2024-11-26,0.20,0.54,0.45
madis,1,0,Impcantation Thanatosis,DANE,Dark Neostorm,DANE-EN062,C,NearMint,1st Edition,English,0.23,2024-12-20,0.05,0.25,0.23
madis,2,0,"Knight Armed Dragon, the Armored Knight Dragon",INFO,The Infinite Forbidden,INFO-EN012,C,NearMint,1st Edition,English,0.11,2024-11-26,0.01,0.13,0.08
madis,1,0,Knightmare Phoenix,RA03,Quarter Century Bonanza,RA03-EN042,ScR,NearMint,1st Edition,English,0.35,2024-12-09,0.09,0.42,0.34
madis,1,0,"Kochobo's Hinamatsuri",INFO,The Infinite Forbidden,INFO-EN087,C,NearMint,1st Edition,English,0.06,2024-11-26,0.01,0.10,0.04
madis,1,0,Madolche Dessert,INFO,The Infinite Forbidden,INFO-EN077,C,NearMint,1st Edition,English,0.07,2024-11-26,0.01,0.10,0.06
madis,1,0,Madolche Salon,RA03,Quarter Century Bonanza,RA03-EN069,UR,NearMint,1st Edition,English,0.11,2024-12-09,0.01,0.20,0.10
madis,2,0,Magical Musket - Crooked Crown,DANE,Dark Neostorm,DANE-EN072,C,NearMint,1st Edition,English,0.23,2024-12-20,0.05,0.25,0.23
madis,1,0,"Magicians' Souls",RA02,25Th Anniversary Rarity Collection 2,RA02-EN014,SR,NearMint,1st Edition,English,0.98,2024-11-26,0.50,1.11,0.92
madis,2,0,Maiden of the Millennium Moon,INFO,The Infinite Forbidden,INFO-EN004,C,NearMint,1st Edition,English,0.08,2024-11-26,0.01,0.12,0.11
madis,1,0,Mermail Abyssteus,RA03,Quarter Century Bonanza,RA03-EN007,QCScR,NearMint,1st Edition,English,3.97,2024-12-09,3.50,5.85,3.81
madis,1,0,Meteoroa Drytron,INFO,The Infinite Forbidden,INFO-EN076,C,NearMint,1st Edition,English,0.02,2024-11-26,0.01,0.10,0.06
madis,1,0,Mimighoul Maker,INFO,The Infinite Forbidden,INFO-EN095,SR,NearMint,1st Edition,English,0.38,2024-11-26,0.01,0.63,0.64
madis,1,0,Mind Control,RA02,25Th Anniversary Rarity Collection 2,RA02-EN046,SR,NearMint,1st Edition,English,0.24,2024-11-26,0.03,0.25,0.21
madis,1,0,Monster Reborn,RA03,Quarter Century Bonanza,RA03-EN052,SR,NearMint,1st Edition,English,0.20,2024-12-09,0.08,0.25,0.19
madis,2,0,Moon of the Closed Heaven,INFO,The Infinite Forbidden,INFO-EN098,C,NearMint,1st Edition,English,0.18,2024-11-26,0.01,0.25,0.22
madis,1,0,Muddy Mudragon,DANE,Dark Neostorm,DANE-EN081,R,NearMint,1st Edition,English,1.97,2024-12-20,1.33,2.63,2.00
madis,1,0,Necroquip Princess,INFO,The Infinite Forbidden,INFO-EN085,C,NearMint,1st Edition,English,0.07,2024-11-26,0.01,0.15,0.11
madis,1,0,Nemeses Flag,RA03,Quarter Century Bonanza,RA03-EN024,SR,NearMint,1st Edition,English,0.15,2024-12-09,0.05,0.25,0.18
madis,1,0,Nobleman of Crossout,RA03,Quarter Century Bonanza,RA03-EN102,PlScR,NearMint,1st Edition,English,2.54,2024-12-09,1.89,3.00,2.78
madis,1,0,Number 60: Dugares the Timeless,RA02,25Th Anniversary Rarity Collection 2,RA02-EN037,SR,NearMint,1st Edition,English,0.23,2024-11-26,0.05,0.25,0.26
madis,1,0,One for One,RA03,Quarter Century Bonanza,RA03-EN056,UR,NearMint,1st Edition,English,0.22,2024-12-09,0.06,0.25,0.23
madis,1,0,Orcust Crescendo,DANE,Dark Neostorm,DANE-EN074,SR,NearMint,1st Edition,English,1.94,2024-12-20,2.62,3.74,2.99
madis,1,0,Ostinato,RA03,Quarter Century Bonanza,RA03-EN064,ScR,NearMint,1st Edition,English,0.31,2024-12-09,0.03,0.30,0.24
madis,1,0,Packet Swap,DANE,Dark Neostorm,DANE-EN067,C,NearMint,1st Edition,English,0.07,2024-12-20,0.04,0.23,0.07
madis,1,0,Paralyzing Mushroom,INFO,The Infinite Forbidden,INFO-EN025,C,NearMint,1st Edition,English,0.06,2024-11-26,0.01,0.10,0.06
madis,1,0,Pegasus Wing,DANE,Dark Neostorm,DANE-EN090,C,NearMint,1st Edition,English,0.26,2024-12-20,0.02,0.23,0.23
madis,1,0,Polymerization,RA02,25Th Anniversary Rarity Collection 2,RA02-EN047,SR,NearMint,1st Edition,English,0.33,2024-11-26,0.12,0.38,0.27
madis,1,0,Polymerization,RA03,Quarter Century Bonanza,RA03-EN051,UR,NearMint,1st Edition,English,0.34,2024-12-09,0.07,0.35,0.34
madis,2,0,Primitive Planet Reichphobia,RA02,25Th Anniversary Rarity Collection 2,RA02-EN067,SR,NearMint,1st Edition,English,0.06,2024-11-26,0.01,0.20,0.08
madis,2,0,Psychic End Punisher,RA02,25Th Anniversary Rarity Collection 2,RA02-EN032,SR,NearMint,1st Edition,English,0.15,2024-11-26,0.04,0.25,0.17
madis,1,0,PSY-Framelord Omega,RA02,25Th Anniversary Rarity Collection 2,RA02-EN028,SR,NearMint,1st Edition,English,0.19,2024-11-26,0.01,0.25,0.17
madis,1,0,Purrely Pretty Memory,RA02,25Th Anniversary Rarity Collection 2,RA02-EN072,SR,NearMint,1st Edition,English,0.17,2024-11-26,0.03,0.25,0.21
madis,1,0,"Puzzlomino, the Drop-n-Deleter",DANE,Dark Neostorm,DANE-EN049,C,NearMint,1st Edition,English,0.23,2024-12-20,0.14,0.29,0.22
madis,2,0,Ragnaraika Selene Snapper,INFO,The Infinite Forbidden,INFO-EN048,C,NearMint,1st Edition,English,0.08,2024-11-26,0.01,0.10,0.10
madis,1,0,"Rciela, Sinister Soul of the White Forest",INFO,The Infinite Forbidden,INFO-EN039,UR,NearMint,1st Edition,English,1.55,2024-11-26,0.47,1.59,1.45
madis,1,0,"Redox, Dragon Ruler of Boulders",RA03,Quarter Century Bonanza,RA03-EN008,ScR,NearMint,1st Edition,English,0.21,2024-12-09,0.14,0.50,0.51
madis,1,0,Rescue Rabbit,RA02,25Th Anniversary Rarity Collection 2,RA02-EN008,SR,NearMint,1st Edition,English,0.13,2024-11-26,0.01,0.24,0.16
madis,1,0,Rindbrumm the Striking Dragon,RA02,25Th Anniversary Rarity Collection 2,RA02-EN025,SR,NearMint,1st Edition,English,0.16,2024-11-26,0.04,0.25,0.13
